file_name,skill_name_kr,class_name_kr,class_folder,relative_path,source_character,skill_type,skill_id,icon_url,icon_source_file,collected_at
ifm_skill_01_4.png,권왕의 진격,브레이커,breaker,breaker/ifm_skill_01_4.png,RE트레이커,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/ifm_skill/ifm_skill_01_4.png,ifm_skill_01_4.png,2026-06-28T21:26:40+09:00
ifm_skill_01_11.png,금강난격,브레이커,breaker,breaker/ifm_skill_01_11.png,RE트레이커,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/ifm_skill/ifm_skill_01_11.png,ifm_skill_01_11.png,2026-06-28T21:26:40+09:00
ifm_skill_01_16.png,대지파쇄권,브레이커,breaker,breaker/ifm_skill_01_16.png,RE트레이커,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/ifm_skill/ifm_skill_01_16.png,ifm_skill_01_16.png,2026-06-28T21:26:40+09:00
ifm_skill_01_10.png,백렬권,브레이커,breaker,breaker/ifm_skill_01_10.png,RE트레이커,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/ifm_skill/ifm_skill_01_10.png,ifm_skill_01_10.png,2026-06-28T21:26:40+09:00
ifm_skill_01_6.png,비뢰격,브레이커,breaker,breaker/ifm_skill_01_6.png,RE트레이커,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/ifm_skill/ifm_skill_01_6.png,ifm_skill_01_6.png,2026-06-28T21:26:40+09:00
ifm_skill_01_15.png,비상격,브레이커,breaker,breaker/ifm_skill_01_15.png,RE트레이커,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/ifm_skill/ifm_skill_01_15.png,ifm_skill_01_15.png,2026-06-28T21:26:40+09:00
ifm_skill_01_30.png,성운멸쇄권,브레이커,breaker,breaker/ifm_skill_01_30.png,RE트레이커,1,,https://cdn-lostark.game.onstove.com/efui_iconatlas/ifm_skill/ifm_skill_01_30.png,ifm_skill_01_30.png,2026-06-28T21:26:40+09:00
ifm_skill_01_9.png,연속전격,브레이커,breaker,breaker/ifm_skill_01_9.png,RE트레이커,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/ifm_skill/ifm_skill_01_9.png,ifm_skill_01_9.png,2026-06-28T21:26:40+09:00
ifm_skill_01_5.png,연쇄 돌풍,브레이커,breaker,breaker/ifm_skill_01_5.png,RE트레이커,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/ifm_skill/ifm_skill_01_5.png,ifm_skill_01_5.png,2026-06-28T21:26:40+09:00
ifm_skill_01_19.png,연의붕권,브레이커,breaker,breaker/ifm_skill_01_19.png,RE트레이커,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/ifm_skill/ifm_skill_01_19.png,ifm_skill_01_19.png,2026-06-28T21:26:40+09:00
ifm_skill_01_7.png,유성 낙하,브레이커,breaker,breaker/ifm_skill_01_7.png,RE트레이커,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/ifm_skill/ifm_skill_01_7.png,ifm_skill_01_7.png,2026-06-28T21:26:40+09:00
