file_name,skill_name_kr,class_name_kr,class_folder,relative_path,source_character,skill_type,skill_id,icon_url,icon_source_file,collected_at
bd_skill_01_9.png,리듬 벅샷,바드,bard,bard/bd_skill_01_9.png,쥬쥬,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/bd_skill/bd_skill_01_9.png,bd_skill_01_9.png,2026-06-28T21:30:59+09:00
bd_skill_01_5.png,불협화음,바드,bard,bard/bd_skill_01_5.png,쥬쥬,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/bd_skill/bd_skill_01_5.png,bd_skill_01_5.png,2026-06-28T21:30:59+09:00
bd_skill_01_30.png,비바체,바드,bard,bard/bd_skill_01_30.png,쥬쥬,1,,https://cdn-lostark.game.onstove.com/efui_iconatlas/bd_skill/bd_skill_01_30.png,bd_skill_01_30.png,2026-06-28T21:30:59+09:00
bd_skill_01_22.png,빛의 광시곡,바드,bard,bard/bd_skill_01_22.png,쥬쥬,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/bd_skill/bd_skill_01_22.png,bd_skill_01_22.png,2026-06-28T21:30:59+09:00
bd_skill_01_1.png,사운드 쇼크,바드,bard,bard/bd_skill_01_1.png,쥬쥬,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/bd_skill/bd_skill_01_1.png,bd_skill_01_1.png,2026-06-28T21:30:59+09:00
bd_skill_01_4.png,사운드 웨이브,바드,bard,bard/bd_skill_01_4.png,쥬쥬,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/bd_skill/bd_skill_01_4.png,bd_skill_01_4.png,2026-06-28T21:30:59+09:00
bd_skill_01_11.png,사운드 홀릭,바드,bard,bard/bd_skill_01_11.png,쥬쥬,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/bd_skill/bd_skill_01_11.png,bd_skill_01_11.png,2026-06-28T21:30:59+09:00
bd_skill_01_26.png,소나티네,바드,bard,bard/bd_skill_01_26.png,쥬쥬,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/bd_skill/bd_skill_01_26.png,bd_skill_01_26.png,2026-06-28T21:30:59+09:00
bd_skill_01_21.png,수호의 연주,바드,bard,bard/bd_skill_01_21.png,쥬쥬,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/bd_skill/bd_skill_01_21.png,bd_skill_01_21.png,2026-06-28T21:30:59+09:00
bd_skill_01_8.png,스티그마,바드,bard,bard/bd_skill_01_8.png,쥬쥬,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/bd_skill/bd_skill_01_8.png,bd_skill_01_8.png,2026-06-28T21:30:59+09:00
bd_skill_01_27.png,심포니 칸타빌레,바드,bard,bard/bd_skill_01_27.png,쥬쥬,101,,https://cdn-lostark.game.onstove.com/efui_iconatlas/bd_skill/bd_skill_01_27.png,bd_skill_01_27.png,2026-06-28T21:30:59+09:00
bd_skill_01_23.png,심포니아,바드,bard,bard/bd_skill_01_23.png,쥬쥬,100,,https://cdn-lostark.game.onstove.com/efui_iconatlas/bd_skill/bd_skill_01_23.png,bd_skill_01_23.png,2026-06-28T21:30:59+09:00
bd_skill_01_29.png,아리아,바드,bard,bard/bd_skill_01_29.png,쥬쥬,1,,https://cdn-lostark.game.onstove.com/efui_iconatlas/bd_skill/bd_skill_01_29.png,bd_skill_01_29.png,2026-06-28T21:30:59+09:00
bd_skill_01_25.png,오라토리오,바드,bard,bard/bd_skill_01_25.png,쥬쥬,100,,https://cdn-lostark.game.onstove.com/efui_iconatlas/bd_skill/bd_skill_01_25.png,bd_skill_01_25.png,2026-06-28T21:30:59+09:00
bd_skill_01_6.png,윈드 오브 뮤직,바드,bard,bard/bd_skill_01_6.png,쥬쥬,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/bd_skill/bd_skill_01_6.png,bd_skill_01_6.png,2026-06-28T21:30:59+09:00
bd_skill_01_18.png,율동의 하프,바드,bard,bard/bd_skill_01_18.png,쥬쥬,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/bd_skill/bd_skill_01_18.png,bd_skill_01_18.png,2026-06-28T21:30:59+09:00
bd_skill_01_13.png,음파 진동,바드,bard,bard/bd_skill_01_13.png,쥬쥬,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/bd_skill/bd_skill_01_13.png,bd_skill_01_13.png,2026-06-28T21:30:59+09:00
bd_skill_01_10.png,음표 뭉치,바드,bard,bard/bd_skill_01_10.png,쥬쥬,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/bd_skill/bd_skill_01_10.png,bd_skill_01_10.png,2026-06-28T21:30:59+09:00
bd_skill_01_20.png,죽음의 전주곡,바드,bard,bard/bd_skill_01_20.png,쥬쥬,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/bd_skill/bd_skill_01_20.png,bd_skill_01_20.png,2026-06-28T21:30:59+09:00
bd_skill_01_12.png,천상의 연주,바드,bard,bard/bd_skill_01_12.png,쥬쥬,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/bd_skill/bd_skill_01_12.png,bd_skill_01_12.png,2026-06-28T21:30:59+09:00
bd_skill_01_28.png,콘체르토,바드,bard,bard/bd_skill_01_28.png,쥬쥬,101,,https://cdn-lostark.game.onstove.com/efui_iconatlas/bd_skill/bd_skill_01_28.png,bd_skill_01_28.png,2026-06-28T21:30:59+09:00
bd_skill_01_7.png,폭풍의 서곡,바드,bard,bard/bd_skill_01_7.png,쥬쥬,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/bd_skill/bd_skill_01_7.png,bd_skill_01_7.png,2026-06-28T21:30:59+09:00
bd_skill_01_24.png,행진곡,바드,bard,bard/bd_skill_01_24.png,쥬쥬,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/bd_skill/bd_skill_01_24.png,bd_skill_01_24.png,2026-06-28T21:30:59+09:00
bd_courage.png,용맹의 세레나데,바드,bard,bard/bd_courage.png,manual_identity_icon,identity,,,bd_courage.png,2026-06-29T15:54:37+09:00
bd_salvation.png,구원의 세레나데,바드,bard,bard/bd_salvation.png,manual_identity_icon,identity,,,bd_salvation.png,2026-06-29T15:54:37+09:00
bd_tempest.png,템페스트,바드,bard,bard/bd_tempest.png,manual_identity_icon,identity,,,bd_tempest.png,2026-06-29T15:54:37+09:00
