file_name,skill_name_kr,class_name_kr,class_folder,relative_path,source_character,skill_type,skill_id,icon_url,icon_source_file,collected_at
if_skill_01_29.png,극 : 파천섬멸권,인파이터,infighter,infighter/if_skill_01_29.png,헤다화,101,,https://cdn-lostark.game.onstove.com/efui_iconatlas/if_skill/if_skill_01_29.png,if_skill_01_29.png,2026-06-28T21:27:37+09:00
if_skill_01_18.png,난타연권,인파이터,infighter,infighter/if_skill_01_18.png,헤다화,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/if_skill/if_skill_01_18.png,if_skill_01_18.png,2026-06-28T21:27:37+09:00
if_skill_01_14.png,맹호격,인파이터,infighter,infighter/if_skill_01_14.png,헤다화,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/if_skill/if_skill_01_14.png,if_skill_01_14.png,2026-06-28T21:27:37+09:00
if_skill_01_15.png,밀고 나가기,인파이터,infighter,infighter/if_skill_01_15.png,헤다화,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/if_skill/if_skill_01_15.png,if_skill_01_15.png,2026-06-28T21:27:37+09:00
if_skill_01_13.png,순간 타격,인파이터,infighter,infighter/if_skill_01_13.png,헤다화,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/if_skill/if_skill_01_13.png,if_skill_01_13.png,2026-06-28T21:27:37+09:00
if_skill_01_28.png,신룡창세,인파이터,infighter,infighter/if_skill_01_28.png,헤다화,101,,https://cdn-lostark.game.onstove.com/efui_iconatlas/if_skill/if_skill_01_28.png,if_skill_01_28.png,2026-06-28T21:27:37+09:00
if_skill_01_9.png,심판,인파이터,infighter,infighter/if_skill_01_9.png,헤다화,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/if_skill/if_skill_01_9.png,if_skill_01_9.png,2026-06-28T21:27:37+09:00
if_skill_01_4.png,연환파신권,인파이터,infighter,infighter/if_skill_01_4.png,헤다화,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/if_skill/if_skill_01_4.png,if_skill_01_4.png,2026-06-28T21:27:37+09:00
if_skill_01_26.png,열혈폭격,인파이터,infighter,infighter/if_skill_01_26.png,헤다화,1,,https://cdn-lostark.game.onstove.com/efui_iconatlas/if_skill/if_skill_01_26.png,if_skill_01_26.png,2026-06-28T21:27:37+09:00
if_skill_01_21.png,용왕불패,인파이터,infighter,infighter/if_skill_01_21.png,헤다화,100,,https://cdn-lostark.game.onstove.com/efui_iconatlas/if_skill/if_skill_01_21.png,if_skill_01_21.png,2026-06-28T21:27:37+09:00
if_skill_01_5.png,용의 강림,인파이터,infighter,infighter/if_skill_01_5.png,헤다화,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/if_skill/if_skill_01_5.png,if_skill_01_5.png,2026-06-28T21:27:37+09:00
if_skill_01_12.png,일망 타진,인파이터,infighter,infighter/if_skill_01_12.png,헤다화,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/if_skill/if_skill_01_12.png,if_skill_01_12.png,2026-06-28T21:27:37+09:00
if_skill_01_0.png,전진의 일격,인파이터,infighter,infighter/if_skill_01_0.png,헤다화,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/if_skill/if_skill_01_0.png,if_skill_01_0.png,2026-06-28T21:27:37+09:00
if_skill_01_10.png,죽음의 선고,인파이터,infighter,infighter/if_skill_01_10.png,헤다화,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/if_skill/if_skill_01_10.png,if_skill_01_10.png,2026-06-28T21:27:37+09:00
if_skill_01_23.png,진 : 극멸권,인파이터,infighter,infighter/if_skill_01_23.png,헤다화,100,,https://cdn-lostark.game.onstove.com/efui_iconatlas/if_skill/if_skill_01_23.png,if_skill_01_23.png,2026-06-28T21:27:37+09:00
if_skill_01_20.png,진 용출권,인파이터,infighter,infighter/if_skill_01_20.png,헤다화,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/if_skill/if_skill_01_20.png,if_skill_01_20.png,2026-06-28T21:27:37+09:00
if_skill_01_27.png,천지파권,인파이터,infighter,infighter/if_skill_01_27.png,헤다화,1,,https://cdn-lostark.game.onstove.com/efui_iconatlas/if_skill/if_skill_01_27.png,if_skill_01_27.png,2026-06-28T21:27:37+09:00
if_skill_01_19.png,철포난격,인파이터,infighter,infighter/if_skill_01_19.png,헤다화,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/if_skill/if_skill_01_19.png,if_skill_01_19.png,2026-06-28T21:27:37+09:00
if_skill_01_11.png,초신성 폭발,인파이터,infighter,infighter/if_skill_01_11.png,헤다화,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/if_skill/if_skill_01_11.png,if_skill_01_11.png,2026-06-28T21:27:37+09:00
if_skill_01_22.png,파쇄격,인파이터,infighter,infighter/if_skill_01_22.png,헤다화,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/if_skill/if_skill_01_22.png,if_skill_01_22.png,2026-06-28T21:27:37+09:00
if_skill_01_2.png,파쇄의 강타,인파이터,infighter,infighter/if_skill_01_2.png,헤다화,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/if_skill/if_skill_01_2.png,if_skill_01_2.png,2026-06-28T21:27:37+09:00
if_skill_01_25.png,폭렬권,인파이터,infighter,infighter/if_skill_01_25.png,헤다화,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/if_skill/if_skill_01_25.png,if_skill_01_25.png,2026-06-28T21:27:37+09:00
if_skill_01_24.png,풍신권,인파이터,infighter,infighter/if_skill_01_24.png,헤다화,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/if_skill/if_skill_01_24.png,if_skill_01_24.png,2026-06-28T21:27:37+09:00
if_skill_01_7.png,회심의 일격,인파이터,infighter,infighter/if_skill_01_7.png,헤다화,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/if_skill/if_skill_01_7.png,if_skill_01_7.png,2026-06-28T21:27:37+09:00
if_earth_slash.png,대지 가르기,인파이터,infighter,infighter/if_earth_slash.png,manual_identity_icon,identity,,,if_earth_slash.png,2026-06-29T15:54:37+09:00
