file_name,skill_name_kr,class_name_kr,class_folder,relative_path,source_character,skill_type,skill_id,icon_url,icon_source_file,collected_at
hkf_skill_01_3.png,간파 베기,발키리,valkyrie,valkyrie/hkf_skill_01_3.png,겐시유,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/hkf_skill/hkf_skill_01_3.png,hkf_skill_01_3.png,2026-06-28T21:14:29+09:00
hkf_skill_01_25.png,개벽,발키리,valkyrie,valkyrie/hkf_skill_01_25.png,겐시유,1,,https://cdn-lostark.game.onstove.com/efui_iconatlas/hkf_skill/hkf_skill_01_25.png,hkf_skill_01_25.png,2026-06-28T21:14:29+09:00
hkf_skill_01_9.png,계시의 검,발키리,valkyrie,valkyrie/hkf_skill_01_9.png,겐시유,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/hkf_skill/hkf_skill_01_9.png,hkf_skill_01_9.png,2026-06-28T21:14:29+09:00
hkf_skill_01_10.png,계시의 진격,발키리,valkyrie,valkyrie/hkf_skill_01_10.png,겐시유,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/hkf_skill/hkf_skill_01_10.png,hkf_skill_01_10.png,2026-06-28T21:14:29+09:00
hkf_skill_01_11.png,계시의 집행,발키리,valkyrie,valkyrie/hkf_skill_01_11.png,겐시유,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/hkf_skill/hkf_skill_01_11.png,hkf_skill_01_11.png,2026-06-28T21:14:29+09:00
hkf_skill_01_19.png,구원의 은총,발키리,valkyrie,valkyrie/hkf_skill_01_19.png,겐시유,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/hkf_skill/hkf_skill_01_19.png,hkf_skill_01_19.png,2026-06-28T21:14:29+09:00
hkf_skill_01_17.png,구원의 터,발키리,valkyrie,valkyrie/hkf_skill_01_17.png,겐시유,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/hkf_skill/hkf_skill_01_17.png,hkf_skill_01_17.png,2026-06-28T21:14:29+09:00
hkf_skill_01_7.png,단죄의 성흔,발키리,valkyrie,valkyrie/hkf_skill_01_7.png,겐시유,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/hkf_skill/hkf_skill_01_7.png,hkf_skill_01_7.png,2026-06-28T21:14:29+09:00
hkf_skill_01_8.png,단죄의 속삭임,발키리,valkyrie,valkyrie/hkf_skill_01_8.png,겐시유,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/hkf_skill/hkf_skill_01_8.png,hkf_skill_01_8.png,2026-06-28T21:14:29+09:00
hkf_skill_01_6.png,단죄의 쇄도,발키리,valkyrie,valkyrie/hkf_skill_01_6.png,겐시유,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/hkf_skill/hkf_skill_01_6.png,hkf_skill_01_6.png,2026-06-28T21:14:29+09:00
hkf_skill_01_27.png,브뢴디아의 계시,발키리,valkyrie,valkyrie/hkf_skill_01_27.png,겐시유,100,,https://cdn-lostark.game.onstove.com/efui_iconatlas/hkf_skill/hkf_skill_01_27.png,hkf_skill_01_27.png,2026-06-28T21:14:29+09:00
hkf_skill_01_30.png,브뢴디아의 성역,발키리,valkyrie,valkyrie/hkf_skill_01_30.png,겐시유,101,,https://cdn-lostark.game.onstove.com/efui_iconatlas/hkf_skill/hkf_skill_01_30.png,hkf_skill_01_30.png,2026-06-28T21:14:29+09:00
hkf_skill_01_28.png,브뢴디아의 의식,발키리,valkyrie,valkyrie/hkf_skill_01_28.png,겐시유,100,,https://cdn-lostark.game.onstove.com/efui_iconatlas/hkf_skill/hkf_skill_01_28.png,hkf_skill_01_28.png,2026-06-28T21:14:29+09:00
hkf_skill_01_29.png,브뢴디아의 화신,발키리,valkyrie,valkyrie/hkf_skill_01_29.png,겐시유,101,,https://cdn-lostark.game.onstove.com/efui_iconatlas/hkf_skill/hkf_skill_01_29.png,hkf_skill_01_29.png,2026-06-28T21:14:29+09:00
hkf_skill_01_20.png,숭고한 도약,발키리,valkyrie,valkyrie/hkf_skill_01_20.png,겐시유,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/hkf_skill/hkf_skill_01_20.png,hkf_skill_01_20.png,2026-06-28T21:14:29+09:00
hkf_skill_01_18.png,숭고한 맹세,발키리,valkyrie,valkyrie/hkf_skill_01_18.png,겐시유,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/hkf_skill/hkf_skill_01_18.png,hkf_skill_01_18.png,2026-06-28T21:14:29+09:00
hkf_skill_01_26.png,신의 증명,발키리,valkyrie,valkyrie/hkf_skill_01_26.png,겐시유,1,,https://cdn-lostark.game.onstove.com/efui_iconatlas/hkf_skill/hkf_skill_01_26.png,hkf_skill_01_26.png,2026-06-28T21:14:29+09:00
hkf_skill_01_13.png,안식의 비,발키리,valkyrie,valkyrie/hkf_skill_01_13.png,겐시유,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/hkf_skill/hkf_skill_01_13.png,hkf_skill_01_13.png,2026-06-28T21:14:29+09:00
hkf_skill_01_14.png,안식의 재,발키리,valkyrie,valkyrie/hkf_skill_01_14.png,겐시유,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/hkf_skill/hkf_skill_01_14.png,hkf_skill_01_14.png,2026-06-28T21:14:29+09:00
hkf_skill_01_12.png,안식의 폭풍,발키리,valkyrie,valkyrie/hkf_skill_01_12.png,겐시유,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/hkf_skill/hkf_skill_01_12.png,hkf_skill_01_12.png,2026-06-28T21:14:29+09:00
