file_name,skill_name_kr,class_name_kr,class_folder,relative_path,source_character,skill_type,skill_id,icon_url,icon_source_file,collected_at
sc_skill_01_5.png,고전압탄,스카우터,scouter,scouter/sc_skill_01_5.png,꼬마완두,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/sc_skill/sc_skill_01_5.png,sc_skill_01_5.png,2026-06-28T21:30:03+09:00
sc_skill_01_4.png,과충전 배터리,스카우터,scouter,scouter/sc_skill_01_4.png,꼬마완두,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/sc_skill/sc_skill_01_4.png,sc_skill_01_4.png,2026-06-28T21:30:03+09:00
sc_skill_01_9.png,기동 타격,스카우터,scouter,scouter/sc_skill_01_9.png,꼬마완두,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/sc_skill/sc_skill_01_9.png,sc_skill_01_9.png,2026-06-28T21:30:03+09:00
sc_skill_01_36.png,네오 파이어,스카우터,scouter,scouter/sc_skill_01_36.png,꼬마완두,1,,https://cdn-lostark.game.onstove.com/efui_iconatlas/sc_skill/sc_skill_01_36.png,sc_skill_01_36.png,2026-06-28T21:30:03+09:00
sc_skill_01_26.png,레이저 블레이드,스카우터,scouter,scouter/sc_skill_01_26.png,꼬마완두,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/sc_skill/sc_skill_01_26.png,sc_skill_01_26.png,2026-06-28T21:30:03+09:00
sc_skill_01_15.png,명령 : M143 기관총,스카우터,scouter,scouter/sc_skill_01_15.png,꼬마완두,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/sc_skill/sc_skill_01_15.png,sc_skill_01_15.png,2026-06-28T21:30:03+09:00
sc_skill_01_18.png,명령 : 레이드 미사일,스카우터,scouter,scouter/sc_skill_01_18.png,꼬마완두,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/sc_skill/sc_skill_01_18.png,sc_skill_01_18.png,2026-06-28T21:30:03+09:00
sc_skill_01_17.png,명령 : 베이비 드론,스카우터,scouter,scouter/sc_skill_01_17.png,꼬마완두,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/sc_skill/sc_skill_01_17.png,sc_skill_01_17.png,2026-06-28T21:30:03+09:00
sc_skill_01_14.png,명령 : 블록케이드,스카우터,scouter,scouter/sc_skill_01_14.png,꼬마완두,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/sc_skill/sc_skill_01_14.png,sc_skill_01_14.png,2026-06-28T21:30:03+09:00
sc_skill_01_13.png,명령 : 액티브 펄스,스카우터,scouter,scouter/sc_skill_01_13.png,꼬마완두,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/sc_skill/sc_skill_01_13.png,sc_skill_01_13.png,2026-06-28T21:30:03+09:00
