file_name,skill_name_kr,class_name_kr,class_folder,relative_path,source_character,skill_type,skill_id,icon_url,icon_source_file,collected_at
rp_skill_01_18.png,댄싱 오브 퓨리,리퍼,reaper,reaper/rp_skill_01_18.png,Artback,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/rp_skill/rp_skill_01_18.png,rp_skill_01_18.png,2026-06-28T21:33:19+09:00
rp_skill_01_9.png,데스 사이드,리퍼,reaper,reaper/rp_skill_01_9.png,Artback,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/rp_skill/rp_skill_01_9.png,rp_skill_01_9.png,2026-06-28T21:33:19+09:00
rp_skill_01_10.png,디스토션,리퍼,reaper,reaper/rp_skill_01_10.png,Artback,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/rp_skill/rp_skill_01_10.png,rp_skill_01_10.png,2026-06-28T21:33:19+09:00
rp_skill_01_15.png,라스트 그래피티,리퍼,reaper,reaper/rp_skill_01_15.png,Artback,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/rp_skill/rp_skill_01_15.png,rp_skill_01_15.png,2026-06-28T21:33:19+09:00
rp_skill_01_16.png,레이지 스피어,리퍼,reaper,reaper/rp_skill_01_16.png,Artback,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/rp_skill/rp_skill_01_16.png,rp_skill_01_16.png,2026-06-28T21:33:19+09:00
rp_skill_01_27.png,레퀴엠 델 솔,리퍼,reaper,reaper/rp_skill_01_27.png,Artback,101,,https://cdn-lostark.game.onstove.com/efui_iconatlas/rp_skill/rp_skill_01_27.png,rp_skill_01_27.png,2026-06-28T21:33:19+09:00
rp_skill_01_13.png,블랙 미스트,리퍼,reaper,reaper/rp_skill_01_13.png,Artback,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/rp_skill/rp_skill_01_13.png,rp_skill_01_13.png,2026-06-28T21:33:19+09:00
rp_skill_01_11.png,블링크,리퍼,reaper,reaper/rp_skill_01_11.png,Artback,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/rp_skill/rp_skill_01_11.png,rp_skill_01_11.png,2026-06-28T21:33:19+09:00
rp_skill_01_17.png,사일런트 스매셔,리퍼,reaper,reaper/rp_skill_01_17.png,Artback,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/rp_skill/rp_skill_01_17.png,rp_skill_01_17.png,2026-06-28T21:33:19+09:00
rp_skill_01_8.png,샤벨 스팅거,리퍼,reaper,reaper/rp_skill_01_8.png,Artback,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/rp_skill/rp_skill_01_8.png,rp_skill_01_8.png,2026-06-28T21:33:19+09:00
rp_skill_01_28.png,쉐도우 나이프,리퍼,reaper,reaper/rp_skill_01_28.png,Artback,1,,https://cdn-lostark.game.onstove.com/efui_iconatlas/rp_skill/rp_skill_01_28.png,rp_skill_01_28.png,2026-06-28T21:33:19+09:00
rp_skill_01_5.png,쉐도우 닷,리퍼,reaper,reaper/rp_skill_01_5.png,Artback,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/rp_skill/rp_skill_01_5.png,rp_skill_01_5.png,2026-06-28T21:33:19+09:00
rp_skill_01_21.png,쉐도우 스톰,리퍼,reaper,reaper/rp_skill_01_21.png,Artback,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/rp_skill/rp_skill_01_21.png,rp_skill_01_21.png,2026-06-28T21:33:19+09:00
rp_skill_01_14.png,쉐도우 트랩,리퍼,reaper,reaper/rp_skill_01_14.png,Artback,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/rp_skill/rp_skill_01_14.png,rp_skill_01_14.png,2026-06-28T21:33:19+09:00
rp_skill_01_3.png,스피닝 대거,리퍼,reaper,reaper/rp_skill_01_3.png,Artback,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/rp_skill/rp_skill_01_3.png,rp_skill_01_3.png,2026-06-28T21:33:19+09:00
rp_skill_01_4.png,스피릿 캐치,리퍼,reaper,reaper/rp_skill_01_4.png,Artback,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/rp_skill/rp_skill_01_4.png,rp_skill_01_4.png,2026-06-28T21:33:19+09:00
