file_name,skill_name_kr,class_name_kr,class_folder,relative_path,source_character,skill_type,skill_id,icon_url,icon_source_file,collected_at
dr_skill_01_13.png,까마귀 대소동,환수사,wildsoul,wildsoul/dr_skill_01_13.png,둠칫곰탱,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/dr_skill/dr_skill_01_13.png,dr_skill_01_13.png,2026-06-28T21:35:35+09:00
dr_skill_01_10.png,까마귀 대행진,환수사,wildsoul,wildsoul/dr_skill_01_10.png,둠칫곰탱,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/dr_skill/dr_skill_01_10.png,dr_skill_01_10.png,2026-06-28T21:35:35+09:00
dr_skill_01_11.png,꼬리 바람,환수사,wildsoul,wildsoul/dr_skill_01_11.png,둠칫곰탱,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/dr_skill/dr_skill_01_11.png,dr_skill_01_11.png,2026-06-28T21:35:35+09:00
dr_skill_01_32.png,꿀밤 강타,환수사,wildsoul,wildsoul/dr_skill_01_32.png,둠칫곰탱,101,,https://cdn-lostark.game.onstove.com/efui_iconatlas/dr_skill/dr_skill_01_32.png,dr_skill_01_32.png,2026-06-28T21:35:35+09:00
dr_skill_01_14.png,데굴방아,환수사,wildsoul,wildsoul/dr_skill_01_14.png,둠칫곰탱,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/dr_skill/dr_skill_01_14.png,dr_skill_01_14.png,2026-06-28T21:35:35+09:00
dr_skill_01_28.png,두둥실 여우곰,환수사,wildsoul,wildsoul/dr_skill_01_28.png,둠칫곰탱,1,,https://cdn-lostark.game.onstove.com/efui_iconatlas/dr_skill/dr_skill_01_28.png,dr_skill_01_28.png,2026-06-28T21:35:35+09:00
dr_skill_01_17.png,뒤집 곰,환수사,wildsoul,wildsoul/dr_skill_01_17.png,둠칫곰탱,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/dr_skill/dr_skill_01_17.png,dr_skill_01_17.png,2026-06-28T21:35:35+09:00
dr_skill_01_12.png,마구 쪼기,환수사,wildsoul,wildsoul/dr_skill_01_12.png,둠칫곰탱,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/dr_skill/dr_skill_01_12.png,dr_skill_01_12.png,2026-06-28T21:35:35+09:00
dr_skill_01_19.png,바위 곰,환수사,wildsoul,wildsoul/dr_skill_01_19.png,둠칫곰탱,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/dr_skill/dr_skill_01_19.png,dr_skill_01_19.png,2026-06-28T21:35:35+09:00
dr_skill_01_15.png,빙글빙글 꽝,환수사,wildsoul,wildsoul/dr_skill_01_15.png,둠칫곰탱,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/dr_skill/dr_skill_01_15.png,dr_skill_01_15.png,2026-06-28T21:35:35+09:00
dr_skill_01_16.png,슈웅 곰,환수사,wildsoul,wildsoul/dr_skill_01_16.png,둠칫곰탱,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/dr_skill/dr_skill_01_16.png,dr_skill_01_16.png,2026-06-28T21:35:35+09:00
dr_skill_01_8.png,얍!,환수사,wildsoul,wildsoul/dr_skill_01_8.png,둠칫곰탱,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/dr_skill/dr_skill_01_8.png,dr_skill_01_8.png,2026-06-28T21:35:35+09:00
dr_skill_01_18.png,어흥 곰,환수사,wildsoul,wildsoul/dr_skill_01_18.png,둠칫곰탱,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/dr_skill/dr_skill_01_18.png,dr_skill_01_18.png,2026-06-28T21:35:35+09:00
dr_skill_01_23.png,여우 구슬,환수사,wildsoul,wildsoul/dr_skill_01_23.png,둠칫곰탱,0,,https://cdn-lostark.game.onstove.com/efui_iconatlas/dr_skill/dr_skill_01_23.png,dr_skill_01_23.png,2026-06-28T21:35:35+09:00
